date,away_team,home_team,day_night,completed,pitch,attendance,game_time,name,city,state
20180813,NYN,NYA,N,NA,NYC21,47233,198,Yankee Stadium II,New York,NY
20180814,TBA,NYA,N,NA,NYC21,40393,152,Yankee Stadium II,New York,NY
20180815,TBA,NYA,N,NA,NYC21,42716,197,Yankee Stadium II,New York,NY
20180816,TBA,NYA,D,NA,NYC21,41033,202,Yankee Stadium II,New York,NY
20180817,TOR,NYA,N,NA,NYC21,42121,152,Yankee Stadium II,New York,NY
20180818,TOR,NYA,D,NA,NYC21,44778,209,Yankee Stadium II,New York,NY
20180819,TOR,NYA,D,NA,NYC21,43176,198,Yankee Stadium II,New York,NY
20180827,CHA,NYA,N,NA,NYC21,41456,182,Yankee Stadium II,New York,NY
20180828,CHA,NYA,N,NA,NYC21,40015,183,Yankee Stadium II,New York,NY
20180829,CHA,NYA,N,NA,NYC21,40887,175,Yankee Stadium II,New York,NY
20180830,DET,NYA,N,NA,NYC21,37195,212,Yankee Stadium II,New York,NY
20180831,DET,NYA,N,NA,NYC21,41026,190,Yankee Stadium II,New York,NY
20180901,DET,NYA,D,NA,NYC21,42816,180,Yankee Stadium II,New York,NY
20180902,DET,NYA,D,NA,NYC21,43721,221,Yankee Stadium II,New York,NY
20180914,TOR,NYA,N,NA,NYC21,40138,187,Yankee Stadium II,New York,NY
20180915,TOR,NYA,D,NA,NYC21,43130,234,Yankee Stadium II,New York,NY
20180916,TOR,NYA,D,NA,NYC21,41758,170,Yankee Stadium II,New York,NY
20180918,BOS,NYA,N,NA,NYC21,38695,193,Yankee Stadium II,New York,NY
20180919,BOS,NYA,N,NA,NYC21,43297,197,Yankee Stadium II,New York,NY
20180920,BOS,NYA,N,NA,NYC21,47351,242,Yankee Stadium II,New York,NY
20180921,BAL,NYA,N,NA,NYC21,39903,215,Yankee Stadium II,New York,NY
20180922,BAL,NYA,D,NA,NYC21,40185,233,Yankee Stadium II,New York,NY
20180923,BAL,NYA,D,NA,NYC21,43606,199,Yankee Stadium II,New York,NY
